CustomerID,Name,Gender,Age,MaritalStatus,EmploymentStatus,AnnualIncome,CreditScore,City,State,ZipCode,JoinDate,PreferredContactMethod,CustomerSegment,RiskScore
CUS003956,Erin Armstrong,F,43,Married,Employed,52000.0,808,New Benjamin,Connecticut,39008,2021-07-18,Phone,Standard,69.47
CUS003957,Joseph Carpenter,M,67,Married,Self-Employed,78000.0,733,Millerfurt,New Jersey,70516,2020-08-01,Email,Standard,96.36
CUS003958,Jared Brown,M,50,Widowed,Employed,42000.0,516,Nguyentown,Kansas,67997,2024-09-22,Mail,Premium,55.02
CUS003959,Greg Castro,F,46,Married,Employed,88000.0,803,Port Jasmineburgh,Utah,06521,2023-11-29,Phone,Premium,30.67
CUS003960,Jason Evans,F,20,Married,Employed,42000.0,679,North Marc,West Virginia,60058,2021-11-21,Email,Premium,9.97
CUS003961,Carlos Boyer,F,62,Married,Employed,92000.0,339,Juliahaven,Maryland,85508,2023-04-01,Email,Standard,11.47
CUS003962,Thomas Mcgee,F,60,Single,Employed,43000.0,728,Brittanyburgh,New Mexico,46616,2023-10-06,Email,Standard,14.85
CUS003963,Benjamin Salinas,F,74,Married,Employed,39000.0,565,West Michael,Indiana,40603,2020-06-09,Phone,Standard,85.88
CUS003964,Kelsey Farmer,F,22,Married,Self-Employed,253000.0,620,West Andrew,Rhode Island,70544,2021-01-21,Mail,Premium,73.96
CUS003965,Jesse Lopez,F,49,Married,Retired,51000.0,564,West Chad,Minnesota,62433,2021-07-29,Mail,Basic,28.51
CUS003966,Jonathan Soto,M,25,Single,Self-Employed,93000.0,309,Lake Marybury,Rhode Island,61226,2022-10-23,Mail,Basic,93.67
CUS003967,Shannon Pope,F,43,Divorced,Employed,41000.0,720,East Roberthaven,California,56635,2021-11-06,Email,Standard,62.78
CUS003968,Russell Vargas,F,64,Single,Employed,102000.0,590,Michaelhaven,Alabama,67909,2021-08-26,Mail,Standard,21.22
CUS003969,Steven Ibarra,M,60,Married,Employed,38000.0,498,Jonfurt,Louisiana,02160,2024-05-29,Mail,Standard,63.61
CUS003970,Leah Dunn,F,31,Married,Unemployed,158000.0,652,West Cody,Arizona,60024,2020-10-29,Email,Premium,21.03
CUS003971,Tonya Warner,M,63,Married,Employed,32000.0,526,North Jaredside,Wisconsin,86477,2023-10-10,Mail,Standard,54.98
CUS003972,Carrie Miranda,F,18,Single,Employed,32000.0,591,Garciaview,Oregon,47712,2020-10-15,Email,Standard,55.72
CUS003973,Megan Martinez,M,80,Married,Employed,88000.0,843,Dianamouth,Illinois,60098,2021-01-04,Phone,Standard,19.69
CUS003974,Amber Carter,M,52,Single,Self-Employed,46000.0,497,Port Ashleyfort,Washington,92431,2023-07-10,Email,Standard,54.82
CUS003975,Benjamin Mitchell,F,28,Widowed,Employed,84000.0,723,Christianside,Nebraska,43956,2022-12-03,Phone,Premium,82.61
CUS003976,Joseph Howard,F,60,Married,Employed,129000.0,667,Collinsside,West Virginia,02298,2022-09-17,Phone,Basic,16.49
CUS003977,Sonya Anderson,M,20,Single,Employed,241000.0,387,New Carla,Montana,11202,2022-10-09,Phone,Basic,53.87
CUS003978,Joshua Wilson,F,38,Single,Employed,69000.0,837,New Barry,Wisconsin,81926,2022-10-21,Email,Premium,35.81
CUS003979,John Fowler,F,81,Divorced,Employed,264000.0,507,Debraview,Maryland,21443,2022-12-25,Email,Standard,40.72
CUS003980,Peter Hamilton,F,83,Divorced,Employed,45000.0,587,Bakerfort,Minnesota,14397,2022-05-09,Email,Basic,89.94
CUS003981,Angela Sharp,F,66,Divorced,Employed,46000.0,611,North Kathleen,Washington,98458,2021-12-16,Mail,Standard,56.7
CUS003982,Jeremy Larsen,F,31,Divorced,Employed,68000.0,389,Smallberg,Louisiana,51298,2022-09-06,Phone,Standard,5.9
CUS003983,Colleen Bird,F,84,Married,Student,35000.0,714,Ashleymouth,Michigan,42165,2022-01-14,Email,Standard,32.71
CUS003984,Cindy Thornton,F,84,Divorced,Employed,139000.0,837,Leahview,New York,81561,2023-09-06,Phone,Standard,58.44
CUS003985,Maria Johnson,M,70,Divorced,Student,99000.0,648,New Kristine,Delaware,05766,2022-11-07,Mail,Standard,38.52
CUS003986,Dr. Candice Ross DDS,F,79,Widowed,Employed,109000.0,355,Jamesbury,Utah,43651,2022-03-19,Email,Premium,62.06
CUS003987,Timothy Larsen,F,26,Single,Self-Employed,86000.0,412,Lewisborough,North Carolina,20683,2022-05-29,Email,Standard,34.7
CUS003988,Russell Rocha,F,32,Divorced,Employed,61000.0,770,Lake Sara,Washington,54472,2023-01-16,Phone,Standard,70.46
CUS003989,Tammy Bonilla,F,21,Widowed,Employed,107000.0,564,Chapmanside,Georgia,48006,2024-05-12,Email,Basic,3.84
CUS003990,Catherine Burgess,M,19,Single,Unemployed,80000.0,662,North Jodi,Pennsylvania,04533,2023-09-17,Email,Standard,42.94
CUS003991,David Erickson,M,60,Married,Retired,61000.0,370,North Corychester,North Dakota,67642,2022-04-26,Email,Standard,83.95
CUS003992,Steven Valdez,M,48,Married,Employed,49000.0,401,Matthewston,Mississippi,29877,2024-06-24,Email,Standard,13.8
CUS003993,Patrick Weaver,M,58,Single,Employed,64000.0,448,Evansburgh,Colorado,82666,2021-02-13,Phone,Standard,70.27
CUS003994,Jesse Hines,M,84,Married,Self-Employed,62000.0,418,Sandraberg,Maryland,93466,2023-04-14,Phone,Premium,32.39
CUS003995,Kristopher Graves DVM,F,74,Widowed,Employed,35000.0,632,Lake Susanville,Kansas,22297,2024-11-01,Mail,Standard,11.43
CUS003996,Jeanne Gibson,F,59,Single,Employed,56000.0,387,Johnland,Idaho,90010,2024-06-08,Email,Basic,4.87
CUS003997,Brian Ortiz,F,76,Single,Retired,148000.0,678,Emilyshire,Hawaii,76306,2024-10-11,Email,Standard,86.59
CUS003998,Michelle Singh,M,19,Single,Employed,107000.0,597,South Jenniferbury,Tennessee,46305,2021-12-07,Email,Basic,14.52
CUS003999,Cynthia Lewis,F,44,Married,Employed,66000.0,451,West Christinabury,South Carolina,05024,2022-10-10,Phone,Premium,16.95
CUS004000,Logan Jordan,F,78,Divorced,Employed,54000.0,674,Mckenzieview,Hawaii,97175,2024-11-03,Mail,Standard,57.02
CUS004001,Jennifer Ferguson,M,58,Single,Employed,72000.0,511,West Lauren,Ohio,01180,2024-12-15,Mail,Premium,87.06
CUS004002,Monique Smith,M,34,Married,Self-Employed,36000.0,727,Wallsborough,Alabama,73620,2023-08-07,Email,Standard,28.45
CUS004003,Maria Woods,F,48,Single,Employed,71000.0,536,Lake Cory,Maine,55705,2023-09-17,Email,Standard,24.46
CUS004004,Amber Barron,M,78,Married,Employed,36000.0,344,North Savannahside,Illinois,53912,2022-11-17,Mail,Premium,43.3
CUS004005,Daniel Clark,M,59,Divorced,Employed,103000.0,781,West Lindsay,Pennsylvania,11991,2023-02-13,Email,Standard,36.63
CUS004006,Dr. Glenn Lee,M,51,Divorced,Employed,104000.0,648,Joshuafort,North Dakota,39817,2023-07-10,Email,Standard,45.11
CUS004007,Angela Parrish,M,25,Widowed,Retired,60000.0,423,Lake Tammy,Maryland,67785,2022-08-09,Phone,Standard,59.64
CUS004008,Carrie Bullock,M,52,Married,Retired,183000.0,664,West David,Maine,70068,2024-10-07,Mail,Premium,5.28
CUS004009,Lisa Barnes,M,63,Single,Employed,139000.0,434,Chanstad,Minnesota,31662,2023-05-07,Email,Standard,56.34
CUS004010,Carl Perez,M,79,Single,Unemployed,178000.0,767,Reneeview,Illinois,75910,2023-03-23,Email,Premium,70.56
CUS004011,Michael Young,F,59,Married,Self-Employed,87000.0,303,Jacksontown,Maine,42426,2021-05-26,Phone,Basic,69.1
CUS004012,Amy Galloway,F,26,Married,Unemployed,46000.0,429,East Joshua,Ohio,03481,2021-06-06,Phone,Standard,94.5
CUS004013,Jenny Kim,M,72,Married,Unemployed,51000.0,688,Pageborough,Missouri,70275,2021-12-18,Email,Standard,33.05
CUS004014,Mackenzie Hughes,F,31,Single,Employed,83000.0,806,West Frank,Montana,70258,2020-07-03,Email,Standard,86.66
CUS004015,Erik Peters,M,37,Single,Employed,145000.0,706,West Jacquelinefurt,Oklahoma,27698,2020-01-30,Phone,Basic,54.44
CUS004016,Ian Murray,M,25,Widowed,Unemployed,78000.0,762,Port Todd,Arizona,60485,2022-07-22,Phone,Standard,35.13
CUS004017,Mark Wagner,M,80,Married,Self-Employed,107000.0,332,Joyceville,Nevada,14563,2023-03-16,Phone,Standard,32.08
CUS004018,Nancy Grant,F,61,Single,Retired,81000.0,741,Scottview,Louisiana,72268,2022-06-09,Phone,Premium,89.59
CUS004019,Mary Wiggins,F,40,Divorced,Self-Employed,119000.0,809,Johnmouth,Kentucky,07233,2020-12-19,Phone,Basic,49.82
CUS004020,Derrick Bowen,M,61,Married,Employed,32000.0,347,Littleberg,Oklahoma,08737,2020-05-22,Email,Standard,72.18
CUS004021,Justin Bryant,M,67,Married,Unemployed,150000.0,583,Matthewtown,Massachusetts,44315,2022-07-30,Email,Premium,58.57
CUS004022,Martha Ramirez,F,53,Married,Self-Employed,143000.0,621,Yorkbury,Michigan,96011,2022-02-16,Email,Standard,94.95
CUS004023,George Smith,M,44,Married,Employed,52000.0,364,Brownmouth,Louisiana,24790,2021-03-27,Email,Basic,33.4
CUS004024,Michael Smith,F,65,Married,Employed,57000.0,416,North Holly,Louisiana,96257,2022-01-26,Email,Standard,67.22
CUS004025,Amanda Huynh,F,38,Married,Self-Employed,154000.0,670,New Lindaside,Pennsylvania,15832,2023-05-09,Email,Standard,50.93
CUS004026,Traci Gill,M,22,Single,Self-Employed,42000.0,616,Fernandezburgh,New York,94982,2021-10-05,Mail,Basic,70.41
CUS004027,Bobby Hart,M,46,Married,Employed,66000.0,822,South Brianburgh,Mississippi,93425,2022-02-28,Mail,Premium,82.4
CUS004028,Robert Gilmore,M,82,Married,Employed,54000.0,324,Lake Stephenland,Wisconsin,12996,2023-06-02,Phone,Premium,30.32
CUS004029,Elizabeth Mcgrath,F,21,Married,Student,71000.0,827,Ochoaland,Alabama,46901,2021-06-29,Phone,Premium,62.06
CUS004030,Andrea Frazier,M,23,Married,Employed,46000.0,418,Huffmouth,West Virginia,44626,2023-05-15,Email,Basic,73.23
CUS004031,Michael Mcneil,M,34,Divorced,Employed,69000.0,738,Catherinehaven,Arkansas,32401,2023-10-02,Mail,Standard,99.5
CUS004032,Morgan Brandt,F,28,Married,Retired,32000.0,785,Jonathantown,Texas,82613,2024-09-20,Phone,Standard,5.01
CUS004033,Natasha Oliver,F,46,Single,Employed,82000.0,476,Porterland,Massachusetts,15369,2024-01-11,Phone,Standard,41.43
CUS004034,Holly Pacheco,F,42,Married,Retired,32000.0,717,West Shelby,New York,24951,2024-02-17,Email,Basic,85.68
CUS004035,Julie Richards,M,74,Single,Self-Employed,37000.0,416,West Mollymouth,Pennsylvania,71302,2023-11-27,Phone,Standard,54.77
CUS004036,John English,M,48,Single,Employed,30000.0,369,Lake Melanie,Nebraska,91605,2023-12-28,Email,Standard,34.01
CUS004037,Justin Warner Jr.,F,83,Married,Employed,72000.0,847,Cassidyton,Kansas,88713,2024-12-02,Email,Basic,73.19
CUS004038,Terry Fox,F,33,Married,Employed,53000.0,555,Parkerland,Oregon,81200,2021-12-05,Mail,Standard,54.81
CUS004039,Michele Cline,F,29,Married,Retired,128000.0,429,Blacktown,Florida,40540,2021-01-28,Email,Standard,64.89
CUS004040,Christina Thomas,M,48,Married,Unemployed,39000.0,397,Hallshire,Iowa,44706,2023-05-29,Phone,Standard,25.65
CUS004041,Karen Adkins,F,73,Married,Student,97000.0,478,Churchburgh,North Dakota,83072,2024-06-18,Email,Premium,69.84
CUS004042,Sean Williams,M,60,Married,Employed,175000.0,611,Garyhaven,South Dakota,49021,2024-04-20,Phone,Basic,67.86
CUS004043,Jennifer Hayes,M,49,Married,Employed,177000.0,401,Lake Lorishire,Colorado,38664,2023-10-11,Email,Basic,80.23
CUS004044,Stephanie Smith,F,58,Married,Employed,159000.0,626,North Vanessa,Nebraska,50785,2022-11-02,Email,Standard,79.06
CUS004045,Erin Dixon,M,75,Married,Self-Employed,47000.0,302,Hessmouth,North Carolina,42268,2022-12-11,Phone,Standard,67.03
CUS004046,Stacie Campos,M,25,Divorced,Employed,35000.0,369,Ericaton,South Dakota,83007,2024-09-23,Email,Basic,25.88
CUS004047,Wendy Collins,F,40,Single,Employed,35000.0,793,Timothyfort,Kansas,77372,2021-01-09,Email,Standard,15.26
CUS004048,Leah Lara,F,22,Single,Employed,209000.0,583,North Aaron,North Carolina,03667,2022-12-17,Email,Standard,78.59
CUS004049,Gregory Brock,F,25,Married,Employed,57000.0,565,North Sherri,Delaware,71799,2021-01-27,Phone,Standard,48.76
CUS004050,Jasmine Hall,F,39,Single,Employed,76000.0,323,Port Duaneside,Iowa,57536,2021-02-24,Mail,Standard,10.17
CUS004051,Maxwell Parker,M,23,Single,Self-Employed,42000.0,571,New Georgeville,Illinois,98630,2023-03-25,Phone,Standard,50.93
CUS004052,Linda Thomas,M,62,Married,Employed,181000.0,351,New Ryanport,Arizona,75517,2021-08-25,Phone,Basic,71.9
CUS004053,Nicole Clark,M,67,Married,Unemployed,105000.0,397,North Elijahborough,Washington,49331,2023-12-05,Email,Basic,11.04
CUS004054,Gina Kirby,F,30,Single,Employed,32000.0,345,New Austin,Idaho,55372,2022-02-13,Phone,Standard,57.9
CUS004055,Natalie Valdez,M,33,Divorced,Retired,244000.0,398,Lake Trevorborough,Massachusetts,75458,2021-10-02,Email,Standard,38.75
CUS004056,Seth Douglas,F,41,Single,Employed,47000.0,527,Port Dianefurt,Maine,73858,2023-02-03,Mail,Premium,77.53
CUS004057,Daniel Wolfe,M,19,Single,Employed,38000.0,740,Jonesside,Alaska,78139,2020-05-28,Email,Standard,38.93
CUS004058,Katherine Martinez,F,34,Married,Unemployed,32000.0,778,Olivertown,Utah,70318,2022-08-25,Mail,Basic,45.55
CUS004059,Rodney Meyers,M,61,Widowed,Employed,45000.0,594,Muellerbury,Missouri,46806,2024-02-10,Email,Basic,37.69
CUS004060,Kaitlin Woods,M,44,Married,Retired,92000.0,849,Louisbury,Kentucky,62900,2023-12-07,Mail,Basic,11.65
CUS004061,Kenneth Pollard,M,59,Single,Employed,57000.0,517,East Kathrynton,Alaska,87929,2024-04-12,Phone,Basic,50.45
CUS004062,Dana Reynolds,M,44,Divorced,Self-Employed,51000.0,598,Traceyburgh,Illinois,70300,2024-02-06,Email,Standard,94.48
CUS004063,Marcus Rivera,F,35,Divorced,Unemployed,57000.0,795,West Jamesville,Arizona,18577,2020-09-27,Email,Standard,36.32
CUS004064,Mario Thompson,M,64,Married,Retired,45000.0,629,Reginamouth,Oklahoma,62809,2022-03-27,Mail,Basic,81.06
CUS004065,James Duffy,F,78,Married,Unemployed,55000.0,429,Jonesberg,Georgia,11628,2024-02-24,Email,Premium,62.87
CUS004066,Luis Sanchez,M,80,Divorced,Employed,91000.0,672,South Kelliberg,New Hampshire,89407,2024-10-11,Email,Standard,70.53
CUS004067,Jennifer Stevenson,M,73,Married,Employed,195000.0,746,North Jennifer,Texas,96086,2020-01-11,Email,Standard,30.7
CUS004068,Shelly Pena,F,45,Married,Student,72000.0,690,Port Tonyborough,Virginia,11420,2024-09-28,Email,Standard,91.57
CUS004069,Terri Jennings,F,27,Widowed,Unemployed,100000.0,703,Port Christopherbury,Idaho,60099,2022-06-18,Email,Standard,22.44
CUS004070,Jasmine Thomas,M,18,Single,Unemployed,35000.0,577,North Krystal,Wisconsin,70956,2023-07-06,Phone,Standard,1.01
CUS004071,Allen Carroll,M,62,Widowed,Employed,157000.0,564,South Mollymouth,Iowa,74278,2022-11-07,Email,Standard,61.83
CUS004072,Scott James,F,61,Married,Employed,38000.0,671,Callahanport,Delaware,89534,2020-12-11,Email,Standard,77.58
CUS004073,Shawn Mendez,F,59,Single,Self-Employed,43000.0,460,Lake Jenniferville,Wisconsin,92331,2023-01-07,Email,Basic,46.61
CUS004074,Kevin Flores,F,80,Single,Unemployed,37000.0,548,East Taylor,Oklahoma,27387,2020-06-06,Email,Basic,32.03
CUS004075,Justin Mcbride,M,25,Single,Employed,86000.0,692,Harrisfurt,Massachusetts,02459,2021-09-05,Email,Premium,78.19
CUS004076,Brian Taylor,M,83,Divorced,Self-Employed,55000.0,398,Cassandrahaven,Arizona,12260,2023-08-24,Mail,Premium,28.74
CUS004077,Joanne Green,F,60,Married,Retired,37000.0,741,Carpenterfort,Alabama,93037,2023-03-06,Mail,Standard,5.7
CUS004078,Luke Barnes,F,30,Divorced,Employed,95000.0,782,Cunninghamstad,Tennessee,61219,2022-11-20,Email,Standard,59.29
CUS004079,Megan Smith,M,25,Single,Employed,108000.0,494,Gregorymouth,New Jersey,32462,2020-05-12,Phone,Basic,24.85
CUS004080,Ashley Ruiz,F,30,Single,Employed,34000.0,474,Michaelview,Nebraska,33259,2024-02-26,Email,Premium,79.71
CUS004081,Debbie Williams,M,21,Married,Employed,60000.0,330,Goodwinland,North Carolina,65334,2022-02-22,Mail,Basic,91.42
CUS004082,Rhonda Robinson,F,31,Divorced,Retired,32000.0,418,Lake Miguelland,Arizona,36600,2020-03-19,Email,Premium,64.61
CUS004083,Jay Fisher,F,43,Single,Student,51000.0,775,South Matthewside,New Mexico,18962,2022-06-20,Email,Basic,91.51
CUS004084,Eddie Wolfe,M,30,Single,Employed,56000.0,786,New Scott,Texas,42859,2021-01-07,Email,Basic,86.61
CUS004085,Juan Villarreal,M,73,Single,Employed,118000.0,692,Calderonberg,Nevada,27344,2022-01-01,Email,Standard,6.95
CUS004086,Brandon Knight,M,31,Single,Retired,37000.0,655,East Christophershire,Pennsylvania,12304,2023-11-23,Mail,Basic,27.02
CUS004087,Carl Walls,M,26,Divorced,Employed,38000.0,821,Lake Dennis,Delaware,36581,2021-06-10,Email,Standard,58.72
CUS004088,Sandra Garcia,F,51,Married,Self-Employed,45000.0,823,Sherrifurt,Nebraska,68395,2023-02-18,Email,Standard,12.75
CUS004089,Johnathan Johnson,M,36,Divorced,Employed,47000.0,358,Oliverstad,California,36424,2024-11-10,Email,Basic,51.41
CUS004090,Russell Miller,F,60,Married,Unemployed,82000.0,707,Nicholsonhaven,Missouri,74285,2021-11-02,Email,Basic,82.68
CUS004091,Kimberly Harper,F,70,Married,Employed,53000.0,594,Davidmouth,Texas,93975,2024-09-11,Phone,Premium,63.29
CUS004092,Caleb Martinez,M,22,Single,Employed,86000.0,548,South Jasmine,Pennsylvania,92773,2024-01-15,Phone,Premium,71.4
CUS004093,Kevin Benson,M,61,Married,Unemployed,92000.0,727,Port Christopher,Texas,69666,2020-03-04,Email,Standard,66.91
CUS004094,Christopher Morales,F,47,Married,Retired,145000.0,727,Jonathanfort,Tennessee,13782,2024-10-20,Email,Basic,96.09
CUS004095,Tammy Leon,M,67,Single,Employed,39000.0,845,Joshualand,Texas,56904,2023-10-03,Phone,Standard,21.29
CUS004096,Henry Jackson,F,29,Divorced,Employed,91000.0,723,Jacksonburgh,Hawaii,83255,2022-11-16,Phone,Premium,59.09
CUS004097,Carrie Smith,M,38,Divorced,Employed,77000.0,818,Lake Anthony,Alabama,97453,2021-02-18,Email,Basic,64.94
CUS004098,Nicole Rodriguez,M,27,Divorced,Retired,55000.0,396,New Gloria,Maryland,33193,2021-12-24,Email,Standard,37.73
CUS004099,Michael Robles,F,18,Single,Employed,94000.0,812,New Christopherside,New Jersey,37881,2023-01-26,Phone,Standard,88.87
CUS004100,Francisco White,M,30,Single,Employed,47000.0,501,North Melissa,Arizona,75271,2023-04-22,Phone,Standard,38.3
CUS004101,Anthony Price,F,22,Married,Employed,123000.0,725,West Stephanie,South Dakota,00614,2023-01-06,Mail,Standard,78.36
CUS004102,Jillian Jacobson,F,73,Single,Employed,55000.0,563,Davismouth,Alabama,41460,2024-06-18,Email,Standard,40.64
CUS004103,Karen Neal,F,39,Married,Self-Employed,56000.0,506,New Tiffanyfurt,New Hampshire,08600,2023-11-08,Mail,Basic,76.67
CUS004104,Matthew Kirk,F,58,Divorced,Employed,151000.0,630,New Christopherchester,Michigan,89719,2024-11-24,Email,Standard,75.48
CUS004105,Robyn Pena,F,25,Single,Retired,97000.0,330,Summersville,Indiana,39920,2021-06-04,Email,Premium,19.51
CUS004106,Karen Holt,F,65,Married,Self-Employed,128000.0,577,Matthewstown,Oregon,02295,2020-09-09,Email,Standard,16.81
CUS004107,Kyle Thompson,F,52,Married,Retired,55000.0,567,Riveramouth,Missouri,34473,2024-08-22,Email,Premium,56.82
CUS004108,Bryan Jones,M,47,Married,Employed,36000.0,678,Jasonview,Alabama,09646,2023-12-21,Phone,Basic,9.01
CUS004109,Denise Gonzalez,F,37,Married,Employed,36000.0,419,Skinnerbury,Texas,06871,2022-08-16,Phone,Standard,85.68
CUS004110,Terri Moore,M,49,Married,Student,98000.0,613,Martintown,Wyoming,85578,2020-09-05,Email,Premium,98.95
CUS004111,Herbert George,F,49,Single,Employed,83000.0,519,Suttonhaven,Iowa,26991,2021-06-26,Phone,Standard,21.88
CUS004112,Adam Vaughn,M,69,Single,Employed,51000.0,312,East Samantha,Texas,08326,2022-08-30,Email,Premium,11.54
CUS004113,Sandy Lucas,F,43,Married,Unemployed,196000.0,727,Amandaside,Utah,24283,2022-10-04,Email,Standard,59.98
CUS004114,Kristina Clark,M,43,Divorced,Unemployed,73000.0,504,West Shanemouth,Tennessee,58607,2020-07-01,Phone,Standard,6.33
CUS004115,Todd Meyers,F,45,Widowed,Employed,96000.0,803,Christyburgh,Maine,44367,2021-04-17,Email,Premium,84.72
CUS004116,Steven Price,F,54,Divorced,Employed,96000.0,404,East Gordonfurt,Illinois,76721,2024-02-22,Mail,Standard,82.64
CUS004117,William Keith,M,25,Widowed,Employed,123000.0,470,Lake Sarahburgh,Maine,77683,2024-10-24,Mail,Premium,62.04
CUS004118,Edward Holmes,F,19,Married,Student,51000.0,710,South Danielbury,Texas,41554,2020-08-27,Mail,Standard,92.84
CUS004119,Jill Carter,M,59,Single,Student,41000.0,359,West Anna,Ohio,93531,2021-12-31,Email,Standard,15.45
CUS004120,Sean Ayala,F,67,Divorced,Self-Employed,50000.0,415,Georgemouth,Vermont,98397,2020-12-09,Email,Standard,78.76
CUS004121,Michael Schmitt,F,74,Married,Employed,256000.0,347,Samanthamouth,Ohio,52846,2021-12-20,Phone,Basic,2.41
CUS004122,Vanessa Adams,F,78,Single,Self-Employed,109000.0,539,North Davidmouth,New Mexico,33058,2023-09-03,Email,Standard,90.74
CUS004123,Kevin Johnson,F,37,Married,Employed,34000.0,404,South Davidchester,Illinois,64165,2024-09-13,Mail,Basic,83.86
CUS004124,Margaret Gordon,M,53,Married,Employed,70000.0,726,East Alan,Louisiana,87076,2023-02-12,Email,Standard,83.93
CUS004125,Dawn Sanders,F,73,Married,Retired,43000.0,840,Williamsbury,Iowa,64528,2021-03-11,Mail,Standard,92.47
CUS004126,Natalie Thompson,F,54,Single,Unemployed,52000.0,838,Sanfordport,West Virginia,75998,2024-01-17,Email,Standard,44.34
CUS004127,Monica Ponce,F,81,Divorced,Retired,127000.0,595,North Daniel,Massachusetts,90177,2022-09-16,Phone,Standard,65.46
